REGION III,ZAMBALES,SANTA CRUZ,GUINABON,71130024,13,57,10,160,118,7,478,391,"0054A, 0054B, 0055A, 0055B",GUINABON ELEM. SCHOOL,05/09/2016 17:40:45
REGION III,TARLAC,RAMOS,CORAL-ILOCO,69120007,26,64,13,263,151,38,662,582,"0016A, 0017A, 0018A, 0018B",CORAL ELEMENTARY SCHOOL,05/09/2016 20:05:39
REGION III,TARLAC,CITY OF TARLAC,AGUSO,69160004,30,74,6,120,275,20,642,560,"0008A, 0009A, 0009B, 0010A",AGUSO ELEMENTARY SCHOOL,05/09/2016 18:36:21
REGION III,TARLAC,CITY OF TARLAC,CARANGIAN,69160067,46,85,2,146,275,18,774,611,"0162D, 0162E, 0163A, 0164A",CARANGIAN ELEMENTARY SCHOOL,05/09/2016 18:33:54
REGION III,TARLAC,CITY OF TARLAC,BALINGCANAWAY,69160034,22,63,7,307,182,24,755,648,"0089A, 0090A, 0091A, 0092A",BALINGCANAWAY ELEMENTARY SCHOOL,05/09/2016 18:35:49
REGION III,TARLAC,CITY OF TARLAC,BALINGCANAWAY,69160033,32,92,4,195,267,21,744,635,"0086A, 0087A, 0087B, 0088A, 0089B",BALINGCANAWAY ELEMENTARY SCHOOL,05/09/2016 17:55:57
REGION III,TARLAC,CITY OF TARLAC,CENTRAL,69160076,48,61,5,127,258,22,669,539,"0188A, 0189A, 0190A, 0191A",CENTRAL ELEMENTARY SCHOOL,05/09/2016 19:23:41
REGION III,TARLAC,CITY OF TARLAC,SAN VICENTE,69160222,54,85,2,150,303,13,766,639,"0617A, 0618A, 0619A, 0620A",SAN VICENTE ELEMENTARY SCHOOL,05/09/2016 17:40:17
REGION III,TARLAC,LA PAZ,CARAMUTAN,69070010,32,69,5,156,239,8,631,546,"0036A, 0036B, 0037A, 0038A",CARAMUTAN ELEMENTARY SCHOOL,05/09/2016 17:42:38
REGION III,TARLAC,GERONA,ABAGON,69060003,34,75,10,212,258,19,732,630,"0008A, 0008B, 0009A, 0017A",ABAGON ELEMENTARY SCHOOL,05/09/2016 18:34:09
REGION III,TARLAC,GERONA,DON BASILIO,69060030,26,78,17,171,233,20,664,589,"0087A, 0088A, 0088B, 0089A",DON BASILIO  ELEMENTARY SCHOOL,05/09/2016 17:44:44
REGION III,TARLAC,GERONA,VILLA PAZ,69060086,23,85,9,126,164,17,553,464,"0237A, 0238A, 0239A",VILLAPAZ ELEMENTARY SCHOOL,05/09/2016 18:35:28
REGION III,TARLAC,GERONA,QUEZON,69060061,21,55,11,256,205,23,733,617,"0166A, 0167A, 0168A, 0169A",QUEZON ELEMENTARY SCHOOL,05/10/2016 17:42:34
REGION III,TARLAC,SAN MANUEL,SAN MIGUEL,69140018,19,59,6,352,105,46,714,622,"0047A, 0047B, 0048A, 0048B, 0049A, 0049B",SAN MIGUEL ELEMENTARY SCHOOL,05/09/2016 18:29:22
REGION III,TARLAC,CAMILING,BANCAY 1ST,69030008,11,49,11,229,61,7,474,410,"0024A, 0025A, 0025B",BANCAY 1ST ELEMENTARY SCHOOL,05/09/2016 19:51:42
REGION III,TARLAC,MAYANTOC,MAMONIT,69080017,17,64,7,272,108,20,617,554,"0041A, 0041B, 0042A, 0043A, 0043B",MAMONIT ELEMENTARY SCHOOL,05/09/2016 18:34:54
REGION III,PAMPANGA,ANGELES CITY,SAPANGBATO,54010258,51,89,6,158,91,6,547,433,"0624D, 0624E, 0624F",SAPANGBATO ELEM. SCHOOL,05/09/2016 19:09:41
REGION III,PAMPANGA,ANGELES CITY,CUTCUT,54010063,57,71,6,230,157,8,682,551,"0149A, 0150A, 0151A, 0152A, 0153A",M. NEPOMUCENO ELEM. SCHL.,05/09/2016 17:39:11
REGION III,PAMPANGA,ANGELES CITY,CAPAYA,54010049,79,100,8,227,140,8,700,600,"0119B, 0119C, 0119D, 0120A",A. TINIO ELEM. SCHL.,05/09/2016 18:57:26
REGION III,PAMPANGA,ANGELES CITY,LOURDES NORTH WEST,54010095,34,83,2,221,110,8,590,494,"0221A, 0222A, 0223A, 0224A",LOURDES NORTHWEST ELEM. SCHL,05/09/2016 19:41:47
REGION III,PAMPANGA,ANGELES CITY,PULUNG CACUTUD,54010174,55,82,5,194,169,11,645,538,"0401A, 0401B, 0402A, 0402B",PULUNG CACUTUD ELEM. SCHL.,05/09/2016 19:57:58
REGION III,PAMPANGA,ANGELES CITY,SALAPUNGAN,54010199,83,76,3,220,170,7,714,586,"0460A, 0461A, 0462A, 0463A",SALAPUNGAN ELEM. SCHL.,05/09/2016 18:48:35
REGION III,PAMPANGA,MABALACAT,DAU,54090053,45,129,7,176,112,5,620,514,"0162A, 0163A, 0164A, 0165A, 0165B",GASDAM ELEMENTARY SCHOOL,05/09/2016 19:14:57
REGION III,PAMPANGA,SAN FERNANDO CITY,LOURDES,54160079,73,45,2,244,231,6,794,625,"0227A, 0228A, 0229A, 0230A, 0231A, 0232A",PAMPANGA HIGH SCHOOL,05/09/2016 19:25:00
REGION III,PAMPANGA,PORAC,CALZADANG BAYU,54150015,33,68,6,353,90,4,673,596,"0037A, 0037B, 0038A, 0041B",CALZADANG BAYU ELEMENTARY SCHOOL,05/09/2016 19:14:04
REGION III,PAMPANGA,SASMUAN (SEXMOAN),MALUSAC,54220010,25,69,6,141,109,2,529,418,"0031A, 0032A, 0032B",MALUSAC ELEMENTARY SCHOOL,05/09/2016 22:58:38
REGION III,PAMPANGA,APALIT,SAN VICENTE,54020033,59,58,4,333,124,2,761,607,"0121A, 0121B, 0122A, 0122B, 0135A, 0135B",SAN VICENTE CENTRAL SCHOOL,05/09/2016 19:08:57
REGION III,PAMPANGA,SAN LUIS,SAN JUAN,54170023,59,87,12,267,97,11,672,570,"0056A, 0056B, 0058A, 0058B",SAN JUAN ELEMENTARY SCHOOL,05/09/2016 19:29:56
REGION III,PAMPANGA,SAN SIMON,SAN JOSE,54180019,50,70,8,256,196,10,764,614,"0044A, 0044B, 0045A, 0046A, 0046B",SAN SIMON ELEMENTARY SCHOOL,05/09/2016 18:55:04
REGION III,PAMPANGA,SAN SIMON,SANTO NIÑO,54180051,69,87,9,247,168,13,735,635,"0129A, 0129B, 0130A, 0131A",SANTO NIÑO ELEMENTARY SCHOOL,05/09/2016 17:44:52
REGION III,PAMPANGA,SAN SIMON,DE LA PAZ,54180010,56,56,7,212,136,5,654,504,"0024A, 0024B, 0026A, 0026B",DELA PAZ ELEMENTARY SCHOOL,05/09/2016 18:42:48
REGION III,PAMPANGA,MASANTOL,SANTA LUCIA ANAC (POB.),54120046,37,55,7,122,164,9,515,434,"0107A, 0107B, 0108A, 0108B",STA. LUCIA ELEMENTARY SCHOOL,05/09/2016 19:43:52
REGION III,PAMPANGA,MASANTOL,SAPANG KAWAYAN,54120056,36,168,10,173,119,11,672,596,"0135A, 0135B, 0136A, 0136B, 0138B",SAPANG KAWAYAN ELEMENTARY SCHOOL,05/09/2016 18:36:34
REGION III,AURORA,MARIA AURORA,ALCALA,77070008,8,62,6,156,49,7,358,296,"0019A, 0020A",ALCALA ELEMENTARY SCHOOL,05/09/2016 22:39:09
REGION III,AURORA,DIPACULAO,BAYABAS,77060003,20,33,15,239,45,12,486,390,"0010A, 0011A, 0011B, 0012A, 0012P1",BAYABAS ELEMENTARY SCHOOL,05/09/2016 21:12:14
REGION III,AURORA,DIPACULAO,SAPANGKAWAYAN,77060030,13,25,21,88,50,2,239,207,"0084A, 0084B",SAPANG ELEMENTARY SCHOOL,05/09/2016 20:41:30
REGION III,NUEVA ECIJA,TALUGTUG,MAYAMOT II,49310013,1,13,4,66,12,1,116,105,0027A,MAYAMOT II BARANGAY HALL,05/09/2016 17:42:35
REGION III,NUEVA ECIJA,TALUGTUG,SAGUING,49310020,1,1,1,91,7,3,139,109,0046A,VILLA ROSENDA ELEMENTARY SCHOOL,05/09/2016 20:54:47
REGION III,NUEVA ECIJA,SANTO DOMINGO,SAGABA,49290040,25,39,9,414,78,9,701,602,"0099A, 0100A, 0100B, 0101A",JULIA ORTIZ LUIS NATIONAL HIGH SCHOOL,05/09/2016 19:04:33
REGION III,NUEVA ECIJA,CABIAO,CONCEPCION,49040011,37,99,12,248,147,3,676,569,"0020A, 0020B, 0022A, 0022B, 0023A",CONCEPCION ELEMENTARY SCHOOL,05/09/2016 18:58:26
REGION III,NUEVA ECIJA,CABIAO,SAN JUAN SOUTH (POB.),49040049,44,118,14,180,225,16,742,645,"0120A, 0120B, 0121A, 0121B, 0122A",CABIAO CENTRAL SCHOOL,05/09/2016 18:37:01
REGION III,NUEVA ECIJA,GUIMBA,BANITAN,49110014,8,32,4,211,57,8,422,342,"0045A, 0046A, 0047A",BANITAN ELEMENTARY SCHOOL BLDG.,05/09/2016 22:05:34
REGION III,NUEVA ECIJA,GUIMBA,PACAC,49110075,8,25,13,337,69,9,611,478,"0228A, 0228B, 0229A, 0229B, 0230A",PACAC ELEMENTARY SCHOOL BLDG.,05/09/2016 22:43:36
REGION III,NUEVA ECIJA,SAN LEONARDO,DIVERSION,49270014,16,88,17,117,99,6,613,379,"0042A, 0042B, 0043A, 0043B",HEALTH CENTER AREA 2,05/09/2016 18:43:39
REGION III,NUEVA ECIJA,GAPAN CITY,BAYANIHAN,49080014,57,77,10,282,105,15,670,572,"0044A, 0044B, 0045A, 0046A, 0046B",JUAN R. LIWAG MEMORIAL HIGH SCHOOL,05/09/2016 18:36:14
REGION III,NUEVA ECIJA,GAPAN CITY,SANTA CRUZ,49080093,27,99,17,243,112,7,654,557,"0274A, 0274B, 0275A, 0275B, 0276A, 0276B, 0277A",SANTA CRUZ ELEMENTARY SCHOOL,05/09/2016 20:53:42
REGION III,NUEVA ECIJA,SAN JOSE CITY,KALIWANAGAN,49260052,7,57,4,285,72,7,561,465,"0085A, 0085B, 0086A, 0086B",KALIWANAGAN ELEMENTARY SCHOOL,05/09/2016 20:20:14
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUÑOZ,MALIGAYA,49170039,22,34,4,293,114,23,644,517,"0094A, 0094B, 0095A, 0097A",MALIGAYA ELEM. SCHOOL,05/09/2016 18:55:06
REGION III,NUEVA ECIJA,LICAB,SAN CASIMIRO,49140009,6,31,19,363,60,3,606,516,"0029A, 0030A, 0031A, 0032A",SAN CASIMIRO ELEMENTARY SCHOOL,05/09/2016 18:38:42
REGION III,NUEVA ECIJA,SANTA ROSA,AGUINALDO,49280003,34,68,15,218,235,13,727,622,"0008A, 0009A, 0010A, 0011A",SAN GREGORIO ELEMENTARY SCHOOL,05/09/2016 18:40:06
REGION III,NUEVA ECIJA,SANTA ROSA,GOMEZ,49280013,25,67,13,181,146,6,535,475,"0035A, 0036A, 0036B, 0037A, 0037B",EULALIO SAULO ELEMENTARY SCHOOL,05/09/2016 18:59:34
REGION III,NUEVA ECIJA,CABANATUAN CITY,SAN JUAN POB. (ACOFA),49030257,14,39,7,249,68,10,641,420,"0716A, 0716B, 0716C, 0717A",ACA ELEMENTARY SCHOOL,05/09/2016 19:23:14
REGION III,NUEVA ECIJA,CABANATUAN CITY,LAGARE,49030175,20,93,5,280,129,15,775,594,"0482A, 0482B, 0483A, 0483B",JUAN L. BAUTISTA ELEMENTARY SCHOOL,05/09/2016 19:16:27
REGION III,NUEVA ECIJA,ALIAGA,POBLACION EAST I,49010024,16,36,2,259,106,9,531,462,"0076A, 0076B, 0077A",ALIAGA CENTRAL SCHOOL,05/09/2016 18:38:10
REGION III,NUEVA ECIJA,ALIAGA,PANTOC,49010023,15,93,10,285,109,10,730,601,"0074A, 0074B, 0075A, 0075B",PANTOC ELEMENTARY SCHOOL,05/10/2016 0:37:12
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,PANACSAC,49090023,41,58,13,268,164,13,754,603,"0050A, 0050B, 0051A, 0052A",PANACSAC ELEMENTARY SCHOOL,05/09/2016 18:31:00
REGION III,NUEVA ECIJA,LUPAO,SAN ROQUE,49160043,9,10,5,411,33,6,615,493,"0093A, 0094A, 0095A, 0095B",SAN ROQUE ELEMENTARY SCHOOL,05/09/2016 18:42:32
REGION III,BATAAN,MARIVELES,IPAG,8070063,28,104,11,242,62,11,609,475,"0170B, 0171A, 0171B, 0172A, 0172B",IPAG ELEM. SCHOOL,05/09/2016 22:33:46
REGION III,BATAAN,HERMOSA,BALSIC,8050020,21,99,13,374,120,11,756,661,"0075A, 0076A, 0077A, 0078A, 0079A",BALSIC ELEM. SCHOOL,05/09/2016 18:34:18
REGION III,BATAAN,LIMAY,LAMAO,8060027,67,77,12,229,71,7,622,487,"0049A, 0049B, 0055A, 0055B",LAMAO ELEMENTARY SCHOOL,05/09/2016 17:18:04
REGION III,BATAAN,BALANGA  CITY,CUPANG NORTH,8030030,27,53,2,298,91,4,624,483,"0053A, 0054A, 0054B, 0054C",CUPANG ELEMENTARY SCHOOL,05/09/2016 18:37:38
REGION III,BATAAN,BALANGA  CITY,CUPANG PROPER,8030034,40,94,6,365,113,12,754,652,"0058C, 0059A, 0059B, 0060A",CUPANG ELEMENTARY SCHOOL,05/09/2016 20:08:09
REGION III,BULACAN,SAN ILDEFONSO,PALAPALA,14190065,58,176,13,232,175,16,796,715,"0174B, 0176A, 0177A, 0178A, 0180A",PALAPALA ELEMENTARY SCHOOL,05/09/2016 19:18:45
REGION III,BULACAN,BUSTOS,MALAWAK,14060037,23,96,9,139,113,6,500,406,"0118A, 0119A, 0122A, 0122B",DR. RAMIREZ ELEMENTARY SCHOOL,05/09/2016 19:08:57
REGION III,BULACAN,BALIUAG,MAKINABANG,14030043,42,69,4,171,132,14,507,449,"0129C, 0129D, 0129E",MAKINABANG ELEMENTARY SCHOOL,05/09/2016 18:37:17
REGION III,BULACAN,BALIUAG,SABANG,14030065,61,72,5,232,206,4,701,603,"0194A, 0195A, 0196A, 0197A",SABANG ELEMENTARY SCHOOL,05/09/2016 18:57:20
REGION III,BULACAN,PAOMBONG,BINAKOD,14160004,22,116,6,182,110,11,555,497,"0008A, 0009A, 0010A",BINAKOD PROPER ELEMENTARY SCHOOL,05/09/2016 18:52:11
REGION III,BULACAN,PULILAN,POBLACION,14180007,71,81,3,216,180,14,701,589,"0016A, 0016B, 0017A, 0017B",PULILAN CENTRAL SCHOOL,05/09/2016 18:37:51
REGION III,BULACAN,SAN JOSE DEL MONTE  CITY,MUZON,14200203,43,87,11,345,118,10,783,649,"0406D, 0407A, 0407B, 0407C, 0407D, 0413A, 0413B",PABAHAY ELEMENTARY SCHOOL,05/10/2016 16:04:46
REGION III,BULACAN,NORZAGARAY,SAN MATEO,14130062,44,91,17,276,129,10,739,617,"0171A, 0171B, 0172A, 0172B, 0173A",SAN MATEO ELEMENTARY SCHOOL,05/09/2016 18:40:30
REGION III,BULACAN,NORZAGARAY,TIGBE,14130072,53,111,3,273,122,11,759,605,"0194B, 0196A, 0197A, 0198A, 0199A, 0200A",NHV ELEMENTARY SCHOOL,05/09/2016 18:37:25
REGION III,BULACAN,DOÑA REMEDIOS TRINIDAD,TALBAK,14240032,16,172,13,137,204,16,762,650,"0049A, 0049B, 0050A, 0050B, 0051A",TALBAK ELEMENTARY SCHOOL,05/09/2016 22:55:58
REGION III,BULACAN,MEYCAUAYAN CITY,PEREZ,14120146,76,86,5,281,170,6,762,636,"0559A, 0559B, 0560A, 0560B, 0561A, 0562A",PEREZ ELEMENTARY SCHOOL,05/09/2016 19:29:14
REGION III,BULACAN,MEYCAUAYAN CITY,MALHACAN,14120100,47,100,6,274,154,6,780,618,"0362A, 0363A, 0363B, 0364A, 0364B, 0365A",MALHACAN ELEMENTARY SCHOOL,05/09/2016 18:37:38
REGION III,BULACAN,MEYCAUAYAN CITY,BANCAL,14120019,48,90,6,221,234,4,732,631,"0053A, 0054A, 0055A, 0056A, 0056B",BANCAL ELEMENTARY SCHOOL,05/09/2016 18:49:48
REGION III,BULACAN,MALOLOS CITY,TIKAY,14100166,48,98,4,200,219,10,693,597,"0528A, 0529A, 0530A, 0531A, 0539A",TIKAY ELEMENTARY SCHOOL,05/09/2016 19:57:27
REGION III,BULACAN,MALOLOS CITY,BULIHAN,14100047,72,25,3,204,185,2,576,494,"0151A, 0151B, 0152A, 0152B",ALIDO MULTI-PURPOSE HALL,05/09/2016 18:36:33
REGION III,BULACAN,MALOLOS CITY,BULIHAN,14100043,64,60,4,245,205,13,720,602,"0141A, 0141B, 0142A, 0142B, 0144A",BULIHAN ELEMENTARY SCHOOL,05/09/2016 19:39:24
REGION III,BULACAN,SANTA MARIA,POBLACION,14230002,51,89,6,228,168,6,676,575,"0004A, 0004B, 0005A, 0005B, 0006B",SANTA MARIA ELEMENTARY SCHOOL,05/09/2016 18:44:30
REGION III,BULACAN,SANTA MARIA,BALASING,14230018,37,100,9,279,127,13,683,606,"0051D, 0053A, 0054A, 0054B, 0054C",BALASING ELEMENTARY SCHOOL,05/09/2016 19:10:12
REGION III,BULACAN,SAN MIGUEL,SALACOT,14210083,35,82,7,192,106,10,547,450,"0226A, 0229A, 0230A, 0230B",SALACOT ELEMENTARY SCHOOL,05/09/2016 18:34:59
REGION III,BULACAN,GUIGUINTO,POBLACION,14080003,53,115,6,244,238,13,793,695,"0007A, 0008A, 0009A, 0010A, 0010B, 0011B",GUIGUINTO CENTRAL SCHOOL,05/09/2016 18:45:51
REGION III,BULACAN,GUIGUINTO,POBLACION,14080001,54,100,10,298,203,9,800,694,"0001A, 0002A, 0002B, 0003A, 0004A",GUIGUINTO CENTRAL SCHOOL,05/09/2016 18:55:51
REGION III,BULACAN,BOCAUE,DUHAT,14040048,93,129,3,184,179,7,741,623,"0150A, 0151A, 0153A, 0154A",DUHAT ELEMENTARY SCHOOL,05/09/2016 18:35:05
REGION III,BULACAN,BOCAUE,BATIA,14040014,77,87,6,291,185,4,743,675,"0048A, 0048B, 0049A, 0050A",BATIA ELEMENTARY SCHOOL,05/09/2016 19:04:03
REGION III,BULACAN,MARILAO,SANTA ROSA II,14110111,95,81,6,246,138,6,723,588,"0275B, 0275C, 0276A, 0276B, 0276C",SANTA ROSA II ELEMENTARY SCHOOL,05/09/2016 18:38:45
REGION XII,COTABATO (NORTH COT.),M'LANG,INAS,47100037,191,29,5,151,68,8,570,473,"0109A, 0110A, 0110B, 0111A",INAS ELEM. SCH. BLDG.,05/09/2016 20:44:39
REGION XII,COTABATO (NORTH COT.),M'LANG,NEW LAWA-AN,47100067,123,35,3,81,136,8,503,418,"0190A, 0191A, 0192A, 0192B",NEW LAWA-AN ELEM. SCH. BLDG.,05/09/2016 22:54:19
REGION XII,COTABATO (NORTH COT.),MAKILALA,SANTA FELOMINA,47070069,247,34,4,82,62,3,533,466,"0183B, 0184A, 0184B, 0185A",SANTA FELOMINA ELEM. SCHOOL,05/09/2016 19:35:42
REGION XII,COTABATO (NORTH COT.),PIGKAWAYAN,PATOT,47110048,18,5,1,23,348,8,669,461,"0129A, 0129B, 0130A, 0130B, 0131A, 0131B",PATOT ELEMENTARY SCHOOL,05/09/2016 20:15:58
REGION XII,COTABATO (NORTH COT.),ARAKAN,KATIPUNAN,47180024,183,16,3,77,26,3,475,330,"0050A, 0050B, 0051A, 0051B",KATIPUNAN ELEMENTARY SCHOOL,05/09/2016 17:47:06
REGION XII,COTABATO (NORTH COT.),ARAKAN,MEOCAN,47180037,195,48,13,180,126,5,773,608,"0076A, 0076B, 0077A, 0077B, 0080A",MEOCAN ELEMENTARY SCHOOL,05/09/2016 20:05:58
REGION XII,COTABATO (NORTH COT.),KABACAN,ARINGAY,47030017,32,25,11,135,219,30,568,482,"0039A, 0039B, 0040A, 0040B",ARINGAY ELEMENTARY SCHOOL,05/09/2016 22:35:17
REGION XII,COTABATO (NORTH COT.),KABACAN,KILAGASAN,47030060,22,11,3,171,167,26,548,424,"0121B, 0122A, 0123A, 0123B",KILAGASAN ELEMENTARY SCHOOL,05/09/2016 23:41:15
REGION XII,COTABATO (NORTH COT.),KABACAN,KATIDTUAN,47030043,83,19,6,269,52,7,568,451,"0091A, 0091B, 0092A, 0092B",KATIDTUAN CENTRAL ELEMENTARY SCHOOL,05/09/2016 18:38:10
REGION XII,COTABATO (NORTH COT.),KABACAN,BANGILAN,47030032,56,15,12,316,33,6,551,463,"0068A, 0068B, 0069A",BANGILAN ELEMENTARY SCHOOL,05/09/2016 19:32:00
REGION XII,COTABATO (NORTH COT.),MATALAM,POBLACION,47080005,139,24,10,208,69,3,653,472,"0010A, 0010B, 0011A, 0011B",MATALAM CENTRAL ELEM. SCHOOL,05/09/2016 19:43:05
REGION XII,COTABATO (NORTH COT.),MATALAM,MANUPAL,47080046,236,60,9,218,70,17,790,643,"0105A, 0105B, 0106A, 0107A, 0108A",MANUPAL ELEM. SCHOOL,05/09/2016 21:50:15
REGION XII,COTABATO (NORTH COT.),MATALAM,ARAKAN,47080006,34,34,24,198,131,11,736,472,"0016A, 0016B, 0016C, 0017A, 0017B",KULOG ELEM. SCHOOL,05/09/2016 20:41:55
REGION XII,COTABATO (NORTH COT.),MATALAM,MINAMAING,47080051,82,17,8,148,19,1,357,304,"0119A, 0119B",MINAMAING ELEM. SCHOOL,05/09/2016 20:52:20
REGION XII,COTABATO (NORTH COT.),MIDSAYAP,BAGUMBA,47090035,68,15,8,166,44,13,401,330,"0088B, 0089A, 0089B",BAGUMBA ELEMENTARY SCHOOL,05/09/2016 18:39:58
REGION XII,COTABATO (NORTH COT.),CITY OF KIDAPAWAN,SUDAPIN,47040116,267,34,13,174,72,5,768,622,"0302A, 0302B, 0302C, 0302D",SIBUG MEMORIAL ELEM. SCHOOL,05/09/2016 17:41:39
REGION XII,COTABATO (NORTH COT.),CITY OF KIDAPAWAN,BERADA,47040041,198,44,6,95,84,9,575,468,"0133A, 0133B, 0134A, 0134B",BIRADA ELEM. SCHOOL,05/09/2016 18:37:37
REGION XII,COTABATO (NORTH COT.),BANISILAN,PINAMULAAN,47160029,57,69,6,136,46,5,467,335,"0067A, 0067B, 0068A",PINAMULAAN ELEMENTARY SCHOOL,05/09/2016 22:11:35
REGION XII,SARANGANI,KIAMBA,LOMUYON,80030033,133,56,12,84,90,30,593,459,"0113A, 0113B, 0114A, 0115A",LOMUYON ELEMENTARY SCHOOL,05/10/2016 5:52:35
REGION XII,SARANGANI,KIAMBA,POBLACION,80030002,149,64,11,225,115,14,729,598,"0004A, 0004B, 0005A, 0006A, 0007A, 0008A",KIAMBA CENTRAL ELEMENTARY SCHOOL,05/09/2016 17:12:10
REGION XII,SARANGANI,MAASIM,COLON,80040016,115,19,12,51,72,19,389,329,"0032A, 0032B",BO. SITE PRIMARY SCHOOL,05/09/2016 18:32:44
REGION XII,SARANGANI,MALUNGON,UPPER BIANGAN,80070096,173,34,7,86,68,7,641,442,"0204B, 0204C, 0205A, 0205B, 0206A",UPPER BIANGAN ELEMENTARY SCHOOL,05/09/2016 17:27:30
REGION XII,SARANGANI,MALUNGON,NAGPAN,80070074,99,35,3,177,59,7,562,422,"0156C, 0157A, 0157B, 0157C",NAGPAN ELEMENTARY SCHOOL,05/10/2016 1:24:43
REGION XII,SARANGANI,MALUNGON,PANAMIN,80070077,50,13,11,205,32,1,517,389,"0163A, 0164A, 0164B, 0165A",PANAMIN ELEMENTARY SCHOOL,05/09/2016 22:45:07
REGION XII,SARANGANI,MAITUM,KALANEG,80050009,140,22,14,112,31,10,517,384,"0017A, 0017B, 0017C",LOMUTAN ELEMENTARY SCHOOL,05/09/2016 23:39:24
REGION XII,SULTAN KUDARAT,COLUMBIO,POBLACION,65020001,51,39,17,175,228,11,771,639,"0001A, 0002A, 0002B, 0003A, 0003B",COLUMBIO CENTRAL SCHOOL,05/09/2016 18:34:51
REGION XII,SULTAN KUDARAT,LEBAK,PANSUD,65060044,135,20,38,182,71,18,660,540,"0110A, 0110B, 0111A, 0112A, 0112B",PANSUD ELEMENTARY SCHOOL,05/10/2016 2:07:19
REGION XII,SULTAN KUDARAT,TACURONG CITY,NEW LAGAO,65110050,123,96,11,95,214,14,684,580,"0134A,0134B,0135A,0135B,0138A",NEW LAGAO ELEMENTARY SCHOOL,05/10/2016 1:01:38
REGION XII,SULTAN KUDARAT,TACURONG CITY,SAN EMMANUEL,65110060,58,16,7,228,65,4,538,412,"0161A,0162A,0162B",SAN EMMANUEL ELEMENTARY SCHOOL,05/10/2016 0:44:30
REGION XII,SULTAN KUDARAT,TACURONG CITY,NEW ISABELA,65110043,140,51,6,213,144,21,734,596,"0117A,0117B,0118A,0118B",NEW ISABELA ELEMENTARY SCHOOL,05/09/2016 18:35:06
REGION XII,SULTAN KUDARAT,LUTAYAN,MAINDANG,65070028,0,2,0,207,146,0,458,365,"0024E, 0024F, 0024G",MAINDANG  ELEMENTARY SCHOOL,05/09/2016 19:29:07
REGION XII,SULTAN KUDARAT,KALAMANSIG,LIMULAN,65050017,97,28,43,95,37,19,544,431,"0062A, 0063A, 0063B, 0064A, 0065A, 0066A",LIMULAN ELEMENTARY SCHOOL,05/09/2016 22:32:36
REGION XII,SULTAN KUDARAT,KALAMANSIG,POBLACION,65050005,86,58,30,50,142,9,616,445,"0020A, 0021A, 0022A, 0023A, 0023B",DATU GUIABAR MEMORIAL CENTRAL PILOT SCHOOL (DGMCPS),05/09/2016 21:10:24
REGION XII,SOUTH COTABATO,GENERAL SANTOS CITY  (DADIANGAS),BULA,63030103,140,37,7,131,126,19,629,475,"0129F, 0130A, 0130B, 0130C, 0130D, 0130E",J. DIVINAGRACIA ELEM. SCHOOL,05/09/2016 18:36:39
REGION XII,SOUTH COTABATO,GENERAL SANTOS CITY  (DADIANGAS),CITY HEIGHTS,63030148,184,15,2,154,93,1,563,456,"0165I, 0165J, 0165K, 0165L, 0165M, 0165N, 0165O",DADIANGAS HEIGHTS ELEM. SCHOOL,05/09/2016 17:45:38
REGION XII,SOUTH COTABATO,GENERAL SANTOS CITY  (DADIANGAS),FATIMA,63030188,118,26,5,159,106,4,525,446,"0206B, 0206C, 0206D",UPPER TAMBLER ELEM. SCHOOL 2,05/10/2016 0:30:11
REGION XII,SOUTH COTABATO,GENERAL SANTOS CITY  (DADIANGAS),FATIMA,63030196,167,38,7,142,207,12,776,594,"0216F, 0217A, 0217B, 0217C, 0217D",FATIMA ELEM. SCHOOL,05/09/2016 23:14:36
REGION XII,SOUTH COTABATO,POLOMOLOK,POBLACION,63120003,188,23,7,172,106,10,675,522,"0005A, 0005B, 0005C, 0005D",POLOMOLOK CENTRAL ELEMENTARY SCHOOL,05/09/2016 20:28:52
REGION XII,SOUTH COTABATO,POLOMOLOK,RUBBER,63120109,73,25,7,84,199,23,578,460,"0247A, 0247B, 0247C",RUBBER PRIMARY SCHOOL,05/09/2016 22:22:17
REGION XII,SOUTH COTABATO,KORONADAL CITY,SAN ROQUE,63060109,139,48,11,130,288,25,778,688,"0298A, 0298B, 0299A, 0300A, 0300B, 0300C",SAN ROQUE ELEMENTARY SCHOOL,05/09/2016 19:59:36
REGION XII,SOUTH COTABATO,SURALLAH,MOLOY,63130056,51,32,1,200,149,33,596,501,"0127A, 0127B, 0127C, 0128A",MOLOY ELEMENTARY  SCHOOL,05/09/2016 20:14:32
REGION XII,SOUTH COTABATO,SURALLAH,TUBIALA,63130066,68,35,4,186,121,16,519,444,"0152A, 0152B, 0153A",TUBIALA ELEMENTARY  SCHOOL,05/09/2016 20:44:18
OAV,ASIA,REPUBLIC OF KOREA,SEOUL PE,90140010,0,0,0,0,0,0,1000,0,0008A,SEOUL PE,05/09/2016 23:25:02
OAV,ASIA,PEOPLES REPUBLIC OF CHINA,HONGKONG PCG,90030057,0,0,0,0,0,0,1000,0,0048A,HONGKONG PCG,
OAV,ASIA,PEOPLES REPUBLIC OF CHINA,HONGKONG PCG,90030089,0,0,0,0,0,0,1000,0,0016A,HONGKONG PCG,
